0.09090909090909091,0.09090909090909091,0.5,1.0,1.0,0.1,0.1,0.5,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.35,1.0,1.0,0.29212499999999997
0.09090909090909091,0.09090909090909091,0.5,1.0,1.0,0.1,0.1,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.35,1.0,1.0,0.30000000000000004
0.09090909090909091,0.09090909090909091,0.5,1.0,1.0,0.1,0.1,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.35,1.0,1.0,0.30000000000000004
0.18181818181818182,0.09090909090909091,0.5454545454545454,1.0,1.0,0.1,0.1,0.5,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.0,0.35,1.0,1.0,0.27467045454545447
0.09090909090909091,0.09090909090909091,0.5,1.0,1.0,0.1,0.1,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.35,1.0,1.0,0.29100000000000004
0.09090909090909091,0.09090909090909091,0.5,1.0,1.0,0.1,0.1,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.35,1.0,1.0,0.29100000000000004
0.18181818181818182,0.09090909090909091,0.5454545454545454,1.0,1.0,0.1,0.1,0.5,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.35,1.0,1.0,0.26567045454545446
0.18181818181818182,0.09090909090909091,0.5454545454545454,1.0,1.0,0.1,0.1,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.35,1.0,1.0,0.27354545454545454
0.18181818181818182,0.09090909090909091,0.5454545454545454,1.0,1.0,0.1,0.1,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.35,1.0,1.0,0.27354545454545454
0.2727272727272727,0.0,0.6363636363636364,1.0,1.0,0.1,0.15,0.5,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.35,1.0,1.0,0.22176136363636356
